 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
39,397403.656,124.835,6,643,1,1.038,0.963,1.003,397403.656,163.611,3,1023,1,1.038,0.963,1.003,397403.656,150.912,6,587,1,1.038,0.963,1.003,397403.656,147.343,6,904,1,1.038,0.963,1.003
40,397403.656,124.484,2,862,1,1.038,0.963,1.003,397403.656,164.263,2,1023,1,1.038,0.963,1.003,397403.656,151.175,1,767,1,1.038,0.963,1.003,397403.656,147.466,5,1023,1,1.038,0.963,1.003
41,397403.656,125.119,0,775,1,1.038,0.963,1.003,397403.656,163.875,0,1023,1,1.038,0.963,1.003,397403.656,151.163,4,608,1,1.038,0.963,1.003,397403.656,146.623,8,1023,1,1.038,0.963,1.003
42,397403.656,125.139,1,748,1,1.038,0.963,1.003,397403.656,162.323,1,1023,1,1.038,0.963,1.003,397403.656,149.839,0,592,1,1.038,0.963,1.003,397403.656,146.435,7,1023,1,1.038,0.963,1.003
43,397403.656,123.723,6,722,1,1.038,0.963,1.003,397403.656,163.371,1,1023,1,1.038,0.963,1.003,397403.656,151.822,3,752,1,1.038,0.963,1.003,397403.656,146.616,6,1023,1,1.038,0.963,1.003
44,397403.656,123.839,1,714,1,1.038,0.963,1.003,397403.656,163.529,3,1023,1,1.038,0.963,1.003,397403.656,149.648,4,605,1,1.038,0.963,1.003,397403.656,146.380,6,922,1,1.038,0.963,1.003
45,397403.656,124.925,4,831,1,1.038,0.963,1.003,397403.656,162.734,4,1023,1,1.038,0.963,1.003,397403.656,149.681,2,595,1,1.038,0.963,1.003,397403.656,146.961,6,1023,1,1.038,0.963,1.003
46,397403.656,124.299,8,780,1,1.038,0.963,1.003,397403.656,164.212,2,1023,1,1.038,0.963,1.003,397403.656,150.134,6,660,1,1.038,0.963,1.003,397403.656,145.842,9,1023,1,1.038,0.963,1.003
47,397403.656,125.021,1,763,1,1.038,0.963,1.003,397403.656,163.493,0,1023,1,1.038,0.963,1.003,397403.656,150.324,11,675,1,1.038,0.963,1.003,397403.656,146.196,9,1023,1,1.038,0.963,1.003
48,397403.656,125.274,1,555,1,1.038,0.963,1.003,397403.656,164.039,2,1023,1,1.038,0.963,1.003,397403.656,150.331,0,664,1,1.038,0.963,1.003,397403.656,147.492,2,874,1,1.038,0.963,1.003
49,397403.656,124.676,5,645,1,1.038,0.963,1.003,397403.656,163.312,3,1023,1,1.038,0.963,1.003,397403.656,149.801,9,552,1,1.038,0.963,1.003,397403.656,147.419,9,1023,1,1.038,0.963,1.003
50,397403.656,124.306,3,820,1,1.038,0.963,1.003,397403.656,162.384,6,1023,1,1.038,0.963,1.003,397403.656,150.504,4,556,1,1.038,0.963,1.003,397403.656,147.183,6,957,1,1.038,0.963,1.003
51,397403.656,124.717,2,770,1,1.038,0.963,1.003,397403.656,165.308,4,1023,1,1.038,0.963,1.003,397403.656,150.049,12,644,1,1.038,0.963,1.003,397403.656,146.681,4,1023,1,1.038,0.963,1.003
52,397403.656,124.383,1,818,1,1.038,0.963,1.003,397403.656,163.811,3,1023,1,1.038,0.963,1.003,397403.656,148.932,8,637,1,1.038,0.963,1.003,397403.656,146.387,8,1023,1,1.038,0.963,1.003
53,397403.656,124.455,2,718,1,1.038,0.963,1.003,397403.656,163.536,3,1023,1,1.038,0.963,1.003,397403.656,149.611,8,641,1,1.038,0.963,1.003,397403.656,147.031,6,1023,1,1.038,0.963,1.003
54,397403.656,125.220,8,880,1,1.038,0.963,1.003,397403.656,163.640,0,1023,1,1.038,0.963,1.003,397403.656,150.074,7,678,1,1.038,0.963,1.003,397403.656,146.399,1,1023,1,1.038,0.963,1.003
55,397403.656,124.605,1,857,1,1.038,0.963,1.003,397403.656,163.203,2,1023,1,1.038,0.963,1.003,397403.656,150.215,2,586,1,1.038,0.963,1.003,397403.656,147.092,10,1023,1,1.038,0.963,1.003
56,397403.656,124.390,3,830,1,1.038,0.963,1.003,397403.656,163.401,6,1023,1,1.038,0.963,1.003,397403.656,149.816,0,557,1,1.038,0.963,1.003,397403.656,146.158,2,1023,1,1.038,0.963,1.003
