 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
40,397403.656,103.574,12,392,1,1.038,0.963,1.003,397403.656,85.503,6,318,1,1.038,0.963,1.003,397403.656,86.634,4,333,1,1.038,0.963,1.003,397403.656,97.453,15,357,1,1.038,0.963,1.003
41,397403.656,104.469,10,373,1,1.038,0.963,1.003,397403.656,85.943,12,301,1,1.038,0.963,1.003,397403.656,86.832,12,326,1,1.038,0.963,1.003,397403.656,97.170,10,367,1,1.038,0.963,1.003
42,397403.656,104.143,18,454,1,1.038,0.963,1.003,397403.656,85.216,4,262,1,1.038,0.963,1.003,397403.656,86.070,11,259,1,1.038,0.963,1.003,397403.656,97.684,7,321,1,1.038,0.963,1.003
43,397403.656,103.804,13,376,1,1.038,0.963,1.003,397403.656,85.188,7,269,1,1.038,0.963,1.003,397403.656,85.823,11,283,1,1.038,0.963,1.003,397403.656,97.222,10,372,1,1.038,0.963,1.003
44,397403.656,104.695,4,386,1,1.038,0.963,1.003,397403.656,85.555,8,298,1,1.038,0.963,1.003,397403.656,86.244,13,315,1,1.038,0.963,1.003,397403.656,97.265,13,429,1,1.038,0.963,1.003
45,397403.656,103.709,17,468,1,1.038,0.963,1.003,397403.656,85.432,14,327,1,1.038,0.963,1.003,397403.656,86.009,9,353,1,1.038,0.963,1.003,397403.656,97.545,10,392,1,1.038,0.963,1.003
46,397403.656,103.273,13,415,1,1.038,0.963,1.003,397403.656,85.218,6,255,1,1.038,0.963,1.003,397403.656,85.042,9,286,1,1.038,0.963,1.003,397403.656,96.644,11,346,1,1.038,0.963,1.003
47,397403.656,103.199,12,465,1,1.038,0.963,1.003,397403.656,85.477,10,293,1,1.038,0.963,1.003,397403.656,85.393,10,286,1,1.038,0.963,1.003,397403.656,96.688,14,333,1,1.038,0.963,1.003
48,397403.656,103.363,9,412,1,1.038,0.963,1.003,397403.656,85.183,9,325,1,1.038,0.963,1.003,397403.656,85.941,12,313,1,1.038,0.963,1.003,397403.656,97.564,14,346,1,1.038,0.963,1.003
49,397403.656,103.397,11,334,1,1.038,0.963,1.003,397403.656,85.131,12,267,1,1.038,0.963,1.003,397403.656,85.558,8,245,1,1.038,0.963,1.003,397403.656,96.919,13,373,1,1.038,0.963,1.003
50,397403.656,104.535,10,419,1,1.038,0.963,1.003,397403.656,85.176,6,348,1,1.038,0.963,1.003,397403.656,85.819,12,313,1,1.038,0.963,1.003,397403.656,97.486,13,328,1,1.038,0.963,1.003
51,397403.656,103.485,10,354,1,1.038,0.963,1.003,397403.656,85.961,8,307,1,1.038,0.963,1.003,397403.656,85.719,12,305,1,1.038,0.963,1.003,397403.656,97.593,14,362,1,1.038,0.963,1.003
52,397403.656,102.925,13,397,1,1.038,0.963,1.003,397403.656,85.308,8,314,1,1.038,0.963,1.003,397403.656,85.515,12,328,1,1.038,0.963,1.003,397403.656,97.824,15,337,1,1.038,0.963,1.003
53,397403.656,102.563,15,359,1,1.038,0.963,1.003,397403.656,84.440,10,363,1,1.038,0.963,1.003,397403.656,85.556,7,264,1,1.038,0.963,1.003,397403.656,96.029,8,409,1,1.038,0.963,1.003
54,397403.656,103.768,8,413,1,1.038,0.963,1.003,397403.656,85.632,12,266,1,1.038,0.963,1.003,397403.656,86.318,14,291,1,1.038,0.963,1.003,397403.656,96.989,9,372,1,1.038,0.963,1.003
55,397403.656,104.183,7,347,1,1.038,0.963,1.003,397403.656,87.124,8,361,1,1.038,0.963,1.003,397403.656,87.539,5,261,1,1.038,0.963,1.003,397403.656,97.501,9,337,1,1.038,0.963,1.003
56,397403.656,104.517,11,332,1,1.038,0.963,1.003,397403.656,85.574,10,540,1,1.038,0.963,1.003,397403.656,86.984,8,262,1,1.038,0.963,1.003,397403.656,97.908,12,324,1,1.038,0.963,1.003
57,397403.656,104.338,11,370,1,1.038,0.963,1.003,397403.656,85.389,11,263,1,1.038,0.963,1.003,397403.656,86.419,12,286,1,1.038,0.963,1.003,397403.656,97.428,14,440,1,1.038,0.963,1.003
58,397403.656,104.027,10,393,1,1.038,0.963,1.003,397403.656,85.374,10,292,1,1.038,0.963,1.003,397403.656,85.829,7,300,1,1.038,0.963,1.003,397403.656,97.546,16,361,1,1.038,0.963,1.003
59,397403.656,103.178,10,396,1,1.038,0.963,1.003,397403.656,85.537,5,303,1,1.038,0.963,1.003,397403.656,85.509,3,249,1,1.038,0.963,1.003,397403.656,96.782,7,345,1,1.038,0.963,1.003
60,397403.656,103.535,10,413,1,1.038,0.963,1.003,397403.656,85.957,12,303,1,1.038,0.963,1.003,397403.656,87.186,11,272,1,1.038,0.963,1.003,397403.656,96.833,10,412,1,1.038,0.963,1.003
61,397403.656,103.126,12,389,1,1.038,0.963,1.003,397403.656,85.204,4,288,1,1.038,0.963,1.003,397403.656,86.164,8,307,1,1.038,0.963,1.003,397403.656,96.731,11,347,1,1.038,0.963,1.003
62,397403.656,103.480,11,384,1,1.038,0.963,1.003,397403.656,85.155,5,280,1,1.038,0.963,1.003,397403.656,84.777,12,286,1,1.038,0.963,1.003,397403.656,96.331,11,332,1,1.038,0.963,1.003
63,397403.656,104.567,11,344,1,1.038,0.963,1.003,397403.656,84.784,9,310,1,1.038,0.963,1.003,397403.656,86.066,8,282,1,1.038,0.963,1.003,397403.656,97.183,7,403,1,1.038,0.963,1.003
64,397403.656,102.324,11,352,1,1.038,0.963,1.003,397403.656,85.091,2,269,1,1.038,0.963,1.003,397403.656,85.517,8,268,1,1.038,0.963,1.003,397403.656,96.455,11,304,1,1.038,0.963,1.003
65,397403.656,104.462,13,384,1,1.038,0.963,1.003,397403.656,85.787,4,310,1,1.038,0.963,1.003,397403.656,86.656,8,258,1,1.038,0.963,1.003,397403.656,97.156,9,338,1,1.038,0.963,1.003
66,397403.656,103.891,15,381,1,1.038,0.963,1.003,397403.656,85.916,7,296,1,1.038,0.963,1.003,397403.656,86.247,7,280,1,1.038,0.963,1.003,397403.656,98.086,14,334,1,1.038,0.963,1.003
67,397403.656,103.284,13,436,1,1.038,0.963,1.003,397403.656,85.404,13,274,1,1.038,0.963,1.003,397403.656,85.907,5,298,1,1.038,0.963,1.003,397403.656,96.955,8,365,1,1.038,0.963,1.003
68,397403.656,103.717,11,373,1,1.038,0.963,1.003,397403.656,85.468,8,296,1,1.038,0.963,1.003,397403.656,85.979,8,293,1,1.038,0.963,1.003,397403.656,96.778,11,357,1,1.038,0.963,1.003
69,397403.656,104.094,7,407,1,1.038,0.963,1.003,397403.656,85.283,11,317,1,1.038,0.963,1.003,397403.656,86.171,11,278,1,1.038,0.963,1.003,397403.656,96.653,7,345,1,1.038,0.963,1.003
70,397403.656,104.194,8,364,1,1.038,0.963,1.003,397403.656,86.083,12,302,1,1.038,0.963,1.003,397403.656,86.051,9,332,1,1.038,0.963,1.003,397403.656,97.195,19,344,1,1.038,0.963,1.003
71,397403.656,103.102,15,414,1,1.038,0.963,1.003,397403.656,84.745,6,304,1,1.038,0.963,1.003,397403.656,85.907,12,260,1,1.038,0.963,1.003,397403.656,96.382,13,342,1,1.038,0.963,1.003
72,397403.656,103.155,15,413,1,1.038,0.963,1.003,397403.656,85.047,6,277,1,1.038,0.963,1.003,397403.656,85.481,10,272,1,1.038,0.963,1.003,397403.656,97.009,16,310,1,1.038,0.963,1.003
73,397403.656,104.276,8,360,1,1.038,0.963,1.003,397403.656,85.223,9,283,1,1.038,0.963,1.003,397403.656,87.046,12,289,1,1.038,0.963,1.003,397403.656,97.379,12,339,1,1.038,0.963,1.003
74,397403.656,103.488,11,385,1,1.038,0.963,1.003,397403.656,85.486,13,400,1,1.038,0.963,1.003,397403.656,85.822,11,303,1,1.038,0.963,1.003,397403.656,97.127,15,307,1,1.038,0.963,1.003
75,397403.656,103.239,12,400,1,1.038,0.963,1.003,397403.656,84.531,7,282,1,1.038,0.963,1.003,397403.656,85.413,10,270,1,1.038,0.963,1.003,397403.656,96.499,16,406,1,1.038,0.963,1.003
76,397403.656,103.182,10,353,1,1.038,0.963,1.003,397403.656,85.166,15,274,1,1.038,0.963,1.003,397403.656,86.220,11,287,1,1.038,0.963,1.003,397403.656,96.576,9,345,1,1.038,0.963,1.003
