 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
63,397403.656,88.214,9,295,1,1.038,0.963,1.003,397403.656,82.380,5,271,1,1.038,0.963,1.003,397403.656,88.483,11,286,1,1.038,0.963,1.003,397403.656,100.216,7,363,1,1.038,0.963,1.003
64,397403.656,87.579,14,274,1,1.038,0.963,1.003,397403.656,82.087,4,252,1,1.038,0.963,1.003,397403.656,88.630,14,429,1,1.038,0.963,1.003,397403.656,99.968,9,379,1,1.038,0.963,1.003
65,397403.656,87.122,11,299,1,1.038,0.963,1.003,397403.656,81.538,3,256,1,1.038,0.963,1.003,397403.656,88.908,2,275,1,1.038,0.963,1.003,397403.656,100.308,14,358,1,1.038,0.963,1.003
66,397403.656,87.235,13,321,1,1.038,0.963,1.003,397403.656,82.641,11,230,1,1.038,0.963,1.003,397403.656,88.171,8,302,1,1.038,0.963,1.003,397403.656,99.775,14,316,1,1.038,0.963,1.003
67,397403.656,88.745,8,287,1,1.038,0.963,1.003,397403.656,82.474,7,313,1,1.038,0.963,1.003,397403.656,88.933,20,302,1,1.038,0.963,1.003,397403.656,101.641,13,346,1,1.038,0.963,1.003
68,397403.656,88.141,11,308,1,1.038,0.963,1.003,397403.656,82.499,12,294,1,1.038,0.963,1.003,397403.656,88.428,10,286,1,1.038,0.963,1.003,397403.656,101.266,8,342,1,1.038,0.963,1.003
69,397403.656,87.315,12,299,1,1.038,0.963,1.003,397403.656,81.932,8,331,1,1.038,0.963,1.003,397403.656,88.872,9,278,1,1.038,0.963,1.003,397403.656,101.223,7,317,1,1.038,0.963,1.003
70,397403.656,87.680,10,345,1,1.038,0.963,1.003,397403.656,82.198,8,254,1,1.038,0.963,1.003,397403.656,88.213,9,389,1,1.038,0.963,1.003,397403.656,100.463,13,312,1,1.038,0.963,1.003
71,397403.656,87.412,10,272,1,1.038,0.963,1.003,397403.656,82.816,10,263,1,1.038,0.963,1.003,397403.656,88.983,7,293,1,1.038,0.963,1.003,397403.656,101.158,8,309,1,1.038,0.963,1.003
72,397403.656,87.706,13,315,1,1.038,0.963,1.003,397403.656,82.614,8,270,1,1.038,0.963,1.003,397403.656,89.104,11,278,1,1.038,0.963,1.003,397403.656,101.226,12,416,1,1.038,0.963,1.003
73,397403.656,87.798,10,288,1,1.038,0.963,1.003,397403.656,82.832,15,328,1,1.038,0.963,1.003,397403.656,88.874,7,317,1,1.038,0.963,1.003,397403.656,100.728,14,358,1,1.038,0.963,1.003
74,397403.656,87.319,11,292,1,1.038,0.963,1.003,397403.656,82.643,7,250,1,1.038,0.963,1.003,397403.656,88.782,8,286,1,1.038,0.963,1.003,397403.656,100.492,13,439,1,1.038,0.963,1.003
75,397403.656,87.795,7,339,1,1.038,0.963,1.003,397403.656,82.817,5,284,1,1.038,0.963,1.003,397403.656,89.085,12,280,1,1.038,0.963,1.003,397403.656,101.169,13,347,1,1.038,0.963,1.003
76,397403.656,87.658,16,291,1,1.038,0.963,1.003,397403.656,82.277,5,294,1,1.038,0.963,1.003,397403.656,89.083,18,259,1,1.038,0.963,1.003,397403.656,100.766,11,363,1,1.038,0.963,1.003
77,397403.656,88.525,7,289,1,1.038,0.963,1.003,397403.656,82.712,11,278,1,1.038,0.963,1.003,397403.656,89.281,5,344,1,1.038,0.963,1.003,397403.656,101.715,7,361,1,1.038,0.963,1.003
78,397403.656,87.892,14,277,1,1.038,0.963,1.003,397403.656,83.136,13,253,1,1.038,0.963,1.003,397403.656,88.478,12,278,1,1.038,0.963,1.003,397403.656,101.730,8,346,1,1.038,0.963,1.003
79,397403.656,89.067,13,278,1,1.038,0.963,1.003,397403.656,83.527,12,242,1,1.038,0.963,1.003,397403.656,89.754,7,244,1,1.038,0.963,1.003,397403.656,101.538,13,329,1,1.038,0.963,1.003
80,397403.656,88.303,10,254,1,1.038,0.963,1.003,397403.656,83.072,12,284,1,1.038,0.963,1.003,397403.656,89.838,9,279,1,1.038,0.963,1.003,397403.656,100.783,12,359,1,1.038,0.963,1.003
81,397403.656,88.127,3,307,1,1.038,0.963,1.003,397403.656,83.048,15,305,1,1.038,0.963,1.003,397403.656,89.543,9,284,1,1.038,0.963,1.003,397403.656,101.475,13,360,1,1.038,0.963,1.003
82,397403.656,88.376,13,277,1,1.038,0.963,1.003,397403.656,82.693,10,267,1,1.038,0.963,1.003,397403.656,88.768,15,274,1,1.038,0.963,1.003,397403.656,101.405,7,333,1,1.038,0.963,1.003
83,397403.656,88.282,14,281,1,1.038,0.963,1.003,397403.656,83.054,10,280,1,1.038,0.963,1.003,397403.656,89.096,11,276,1,1.038,0.963,1.003,397403.656,101.109,12,308,1,1.038,0.963,1.003
